temperature,humidity,occupancy,appliances,hour,previous_consumption,energy_consumption
15,86,6,16,16,484.2228895606367,449.1752639682419
22,48,5,7,21,498.4509392105121,376.36838540994444
24,37,6,9,10,322.20118061272524,310.81616911784823
25,39,3,6,19,195.58233997819354,217.5788643081343
26,33,9,10,2,464.43961472346297,380.01687469784764
27,53,5,7,20,469.21463883044265,380.52152779256375
26,68,2,18,10,441.80355646828235,435.84161833600155
28,73,7,11,7,317.74799382695284,356.6059903433917
16,50,3,1,9,129.88086435841097,141.1797654026696
33,77,1,19,5,135.37557101471913,318.2732246136145
32,61,3,5,16,458.64791508506204,358.5298295603079
17,77,9,6,5,450.3307389828918,380.17943763675714
37,49,5,7,6,273.7588996724871,306.73963838956934
31,44,7,4,12,231.26184779057013,253.53286013730897
22,82,3,16,5,357.64956805764086,387.70735458711164
24,38,4,10,2,422.79517930220993,359.263766476772
16,27,1,15,12,392.6739768207284,338.88178659272546
33,22,3,13,9,346.2411752202825,353.8871258618863
23,86,7,8,3,192.60441777793255,281.517696924809
21,36,4,13,4,205.00194768828607,277.1260374208363
18,33,2,7,20,389.6269925590807,289.59081767225257
35,28,5,17,18,421.0479409804124,431.60053824288633
32,81,5,4,17,146.45407523983596,233.92602226102488
27,40,2,7,23,174.91881908452243,207.71170654219853
25,56,6,16,6,372.18810487094856,395.3200757534639
38,30,4,2,20,255.59463498856044,225.94857560704463
18,39,1,14,0,325.31714690841227,319.23270310218356
39,54,3,14,16,345.92598106225444,396.28556823542675
35,72,9,8,23,410.48138690693276,413.031442372695
39,66,7,6,19,422.286780286763,399.51570956099056
18,71,6,7,19,212.0384981045826,246.01258272515
24,27,1,7,17,316.5186915688685,267.43372086110736
19,23,9,2,4,149.4095754487521,173.71118554009809
23,46,9,4,21,436.8060674790195,359.03916988781
38,63,1,13,5,438.17917533327824,426.71509190103325
17,59,6,10,9,219.80228759978257,274.09174380967477
31,66,7,9,18,164.24808296881702,269.7180798738551
17,63,2,15,9,128.03671128010663,218.63609093366705
30,67,8,12,5,329.9905767646344,363.65976136891936
18,71,8,10,9,136.5712401599519,234.43413048690226
32,87,6,19,9,372.23793784824,442.54474633266597
31,30,9,5,20,371.25056041365855,347.8512283652656
21,23,3,7,11,345.5949628526498,267.0673191495752
38,67,2,11,23,450.6242007452378,399.6714603869735
37,45,2,16,3,251.3122770916527,338.3852833680832
19,58,6,13,12,460.907833049831,434.3939721621873
26,77,7,4,9,114.77014753845233,208.52204411439212
31,38,6,16,15,145.102795168563,314.2383004868959
37,77,3,13,18,264.8822250073773,352.45095536854507
27,47,5,1,5,337.5972074754294,242.57465318794317
37,85,8,4,8,112.95025465574624,254.65400927158117
39,29,6,15,13,326.9737885697056,393.649172369774
17,77,2,16,23,222.95932659321255,309.6145671767933
23,33,7,4,9,454.8587231247317,351.7877000495785
31,34,8,17,7,313.31383666749235,392.52573712327387
31,52,4,11,2,335.15756328697347,345.37675183157023
34,36,1,5,16,478.2487244459533,342.7608987947265
30,43,2,13,18,405.6684106618374,388.8136976509569
39,49,4,12,2,275.30930645870626,350.52741722665314
36,81,7,3,13,290.75184598240776,305.1245193107025
27,32,2,4,5,359.1695474237595,263.108620865567
33,81,6,10,18,180.07968666020525,293.83352305233376
31,66,2,9,17,135.46033619764904,227.43630861659472
18,35,7,10,11,224.49460637824737,281.12625108738274
26,85,2,13,14,411.3531191744921,377.86163004479545
23,62,3,1,5,202.92951950798042,207.26199566023573
33,27,9,12,20,152.30368013436788,301.91318483445747
26,22,4,11,11,187.6090393849041,246.2387788168566
23,31,5,8,18,371.58916480228254,313.55028152462853
21,35,9,14,6,345.57922267740753,364.88634616049086
28,78,7,14,22,375.3259989185745,415.1990374903427
34,68,8,17,19,228.7832490721528,395.076944349342
33,82,3,19,9,460.34245077330866,493.0102960113805
29,81,4,17,17,280.7081429312582,376.4893595849113
30,68,7,6,1,305.4852127707775,327.0164164242945
35,70,4,14,12,479.52319040085086,464.50365602499556
19,52,2,18,14,491.71090717799024,437.38156914255666
17,49,6,17,23,364.6170903666207,388.4831058857501
26,78,9,6,3,477.92527703031647,414.4835155101101
39,34,2,5,6,316.6029545361773,298.0549483437434
34,42,1,13,2,222.91317822670868,310.55877004711124
35,64,8,16,15,226.03714238661655,397.5705551944785
18,81,1,9,8,323.5762359529382,304.5819763419459
35,34,1,12,22,342.0144482620793,345.1631489270436
37,65,3,10,22,275.84682796789957,339.21044719881144
30,83,5,13,16,453.50859340473755,454.457076146802
39,65,9,19,7,270.6784474854202,423.19136206328045
21,75,2,16,17,209.36945879906716,309.69767124771397
27,63,1,17,23,103.19275133741593,262.75103189636627
35,48,1,16,12,488.22771126305474,450.1299698124863
24,81,8,14,1,429.72531325717773,442.76897700397075
21,71,2,16,0,346.2238338741316,361.81195239701356
28,73,9,15,15,432.21690156138453,463.3355609048397
19,76,9,12,15,424.11569210037754,403.3187923194615
17,85,2,5,10,472.74031209033006,333.8852329023379
37,41,3,11,23,254.42707334414996,323.29156553710516
25,39,2,5,3,321.9408968343763,258.1219979931006
25,52,6,11,10,139.45120948809836,242.71805949741315
32,44,7,2,5,486.1261702875892,363.19334772850567
29,65,6,19,10,494.05082771299993,493.5058495019185
26,76,3,17,0,415.63369917248065,440.01575295938653
23,24,3,19,8,281.64839325933474,360.0716836743353
24,74,2,12,6,298.6267003657431,307.8990315567681
26,80,2,5,20,274.1467731951428,278.5213921717035
31,27,5,12,21,217.32425460889218,313.29341410247105
20,35,8,16,2,311.1165622195066,375.8384880914203
21,67,6,1,8,121.37802780022673,178.8587167455724
28,80,9,2,1,496.75482477486736,378.06295033961277
27,34,5,10,9,269.6200540656563,292.5620707931994
22,84,4,2,16,470.9466336148425,336.050432076941
24,41,9,10,0,389.70858426400144,378.06791649900595
23,22,5,18,17,215.9771667455736,332.13706111670456
32,73,1,1,5,188.82104726984096,194.09164479537674
16,33,5,5,5,498.2701735049425,332.32998709226797
19,55,5,12,8,408.8505420216143,355.58120944588933
19,86,5,17,9,199.86458965973637,338.40826460043627
20,29,2,19,14,126.97801927090424,269.7422959314868
33,68,6,18,3,378.76661812055147,441.4345301831132
22,84,5,13,7,221.20658272443055,331.8217140237688
30,76,2,3,3,188.53232505108696,222.82343534083304
27,46,8,10,2,393.9749660597344,377.5177215885719
15,24,6,14,3,371.70452906173904,359.5690109825394
36,76,3,8,0,292.56506990407644,334.8604215312592
34,34,9,10,8,477.06237310814925,408.5032602970165
31,49,4,2,10,371.85534642299643,284.178621520864
21,39,3,13,20,457.3678242479637,383.99417292581677
39,56,7,5,22,176.22117693988764,250.51611029991403
27,22,8,11,18,218.65836403235548,288.74404808462015
18,60,7,1,20,141.80805347749128,157.3022750511347
18,58,1,10,19,221.83199914881413,259.0461922199568
20,45,1,13,6,488.71133168255216,386.24505334980415
33,21,5,4,4,485.1424984369203,353.82368827547583
26,42,8,10,1,404.1545418203964,375.3826300157503
36,42,3,12,18,308.4193051131829,348.36288131217265
21,35,8,14,23,412.311919516898,372.43146803088536
24,28,3,3,2,321.394780485488,250.1302884290493
33,32,4,2,14,101.40340186857735,160.88061363906667
21,47,7,19,6,300.6188295774462,391.84711258199775
17,46,3,11,4,339.569378404421,301.011688204606
27,70,4,7,22,206.2993430012017,261.9714450539388
27,83,8,18,9,181.31742569666463,374.0779601607412
32,71,4,14,8,209.52363792226052,327.68329966300894
34,57,9,7,22,349.4510998071463,347.58058664689634
22,84,4,7,13,158.425645974221,226.5562267590663
23,37,4,9,21,388.13132053179976,336.9215072482623
21,82,5,12,12,269.0699283846438,330.7779108950205
15,70,1,6,0,241.3391436821302,230.16803448422613
17,28,7,7,15,422.89251667214114,328.926382202521
27,32,9,4,19,302.4252997746106,285.1209846520857
39,59,9,16,7,251.36022447637126,392.9630101823299
31,74,1,7,16,451.26188622424183,359.2590384082445
39,62,6,8,5,247.3006528797903,321.8600628974415
38,63,3,8,1,443.6001131773482,389.2212193412177
15,87,4,3,12,301.67947938502334,266.1611823424832
20,52,8,9,7,183.2028389820029,271.6099313437416
35,43,4,19,8,345.1272752444335,421.58207918343555
20,55,8,13,12,214.12941050798452,313.81204106055617
26,29,4,7,17,158.86205287047807,204.41605114435632
27,39,9,15,17,134.6117485591118,298.2993920719878
27,31,6,19,8,196.67893431897681,343.43214874438263
29,81,1,2,1,394.6218568008765,281.25247500765397
35,37,2,12,3,435.19968895029706,394.63408063082505
30,82,7,8,17,444.6883383927686,390.51748253091654
36,44,7,8,16,208.05930948397747,278.1308503625049
35,31,3,13,11,364.38917317813673,363.1802723585086
25,40,1,1,15,192.1416239659718,169.15866412228073
19,44,8,10,12,349.10484558729615,323.8168949439687
18,30,7,9,10,454.88439721667874,371.2644134936437
17,83,8,2,13,116.35747304083255,185.63504526199648
33,69,1,19,9,494.09026709016246,499.0904104961782
34,81,3,14,22,430.835150983378,432.3766224977193
39,68,2,10,20,404.66484651747936,389.80723271189567
32,33,1,10,18,376.5451574847164,326.4066781905961
29,20,5,8,23,408.1095555655514,328.8311970933653
23,44,3,14,20,497.8381424162184,425.21872531146994
31,78,8,13,16,408.07651884501627,417.70153382518976
28,88,6,6,8,240.6403138673308,292.706636095822
29,24,9,13,13,345.5687411734013,391.5711782501456
15,38,9,3,4,234.76920646393432,233.10382977120776
35,42,6,13,2,488.0261773026683,450.31624594855447
36,28,2,19,21,460.05589313028014,457.72012300672026
36,69,9,16,7,327.04809098513135,422.83204135119195
17,35,2,4,17,412.50950179737964,277.98366441868933
30,52,3,3,2,463.87477718870554,328.0893629976366
37,21,6,15,22,197.4401054626237,310.1940052818426
39,33,2,15,1,331.79274277152183,374.1610076730009
25,20,5,18,10,292.6865277010193,371.7878280810117
26,77,2,7,4,408.63654193717656,327.4984587310186
24,35,4,5,6,251.63300853353147,252.7198181681224
30,66,3,8,13,383.59185588327665,356.78817747609025
22,63,5,10,18,261.19723560469515,302.00874426223174
20,33,6,1,1,144.4299458578017,163.54392911875476
26,43,7,11,8,142.8485726433269,258.91939369439496
38,74,8,3,9,147.62252982127495,243.8503044529266
35,34,9,3,18,113.00795037286471,202.2177229314765
22,53,4,15,16,313.1892686387088,351.7515516632107
18,21,4,17,6,368.76107279349395,369.84074436844736
22,46,7,18,17,150.69136073027582,332.62355233213816
32,42,9,8,5,344.7432000886448,354.7906004836771
19,87,2,13,8,339.09603130316475,345.9991834014834
23,33,6,10,7,158.83762055874496,242.98786238373174
18,82,8,3,21,261.63303998450533,251.60228530985827
36,84,5,14,21,402.0542839083936,426.4401365175905
31,87,5,13,23,106.7024102208046,291.62304151679126
23,82,8,3,8,158.77915355935528,217.51094809340344
15,83,1,13,23,498.33134972989785,398.5737479113079
35,51,6,9,0,393.4179588596238,368.6129555265297
34,32,9,16,1,285.6521116877023,378.2516597376994
27,85,6,8,21,351.9205648366501,360.13610492992774
30,38,7,12,23,438.4883882393898,408.7468054663453
27,43,4,12,3,436.9218342214547,385.2916791546395
28,30,1,19,19,229.88057418448284,331.7390747815843
17,78,9,17,17,296.5165690180896,389.60536115538713
20,34,6,15,9,355.2220385994575,359.37698215899036
32,29,3,18,0,128.75876660584163,281.5454888989866
33,60,4,7,9,478.3186397563009,400.62841507172135
19,46,6,13,8,273.0967302649492,327.7737660517917
29,79,6,19,22,248.34493090317076,395.0332448450632
39,71,9,16,12,462.8401445799303,503.97000442758963
16,47,4,11,14,147.31465950124186,248.93523725986813
24,84,5,5,17,115.70431895484342,201.71290649811777
38,36,5,2,12,374.0009649201096,292.1000936393587
32,63,3,1,4,254.00118724204165,239.4157004716952
27,29,2,16,1,405.7903235320423,374.43738589003334
19,82,8,5,6,127.4178446107022,216.7177566135478
37,66,9,7,8,253.50285741415456,319.091971672762
38,57,9,9,18,194.13008481844489,315.59741601238784
15,89,5,4,13,395.8426131786389,304.8064279528152
36,72,9,19,16,190.86804417094856,402.8883176539617
15,63,4,15,19,283.178133909742,321.4613252040716
32,73,2,7,19,427.55102045468476,365.9559658183285
29,39,3,18,10,466.1562141857878,439.60615927699035
31,50,1,5,21,389.0423174663111,312.5535878120887
25,26,5,13,4,271.69136461318146,304.114656208988
35,77,1,3,11,328.79434989709324,285.21631902197777
39,29,1,6,20,375.8759788609976,327.8651063890572
36,29,7,12,8,449.9730506296472,421.13792478475864
31,58,2,18,16,455.4295939041167,461.774089068029
27,47,8,18,7,472.38779659533884,473.8117636686283
15,49,6,4,23,424.2844395629529,302.3775052002274
16,56,4,14,7,158.71917437666673,265.14345341512455
23,86,9,14,11,399.0558133544972,431.75908256835675
17,62,8,1,18,425.83694942528706,285.5712283646976
15,71,3,11,9,451.1485710705535,376.73970742533584
35,75,3,9,23,469.9267578471304,396.5686893029287
30,87,4,18,1,303.663925407379,392.2643886037136
37,28,9,5,23,362.0370780497242,341.30245179066026
20,42,9,10,7,103.82111064678763,246.10452906584914
31,82,5,15,13,329.1134270769736,398.2651040327663
19,80,9,10,18,289.27935242957585,319.62163507477817
19,59,6,16,3,484.92241787791977,437.00948294217363
20,63,8,4,8,460.68371944109083,346.6250019998997
17,43,8,4,12,419.04157177335424,318.0296767002967
35,70,7,8,8,122.79767380810668,258.54015473028505
37,77,4,6,12,260.81153691333327,302.81748964543505
19,52,4,11,15,378.4168888778241,352.2873283014502
35,35,6,13,21,111.86429742571242,275.2863796234801
19,41,9,19,0,194.32551670112048,351.92728944128527
24,76,7,11,7,455.0028760472515,411.05419111101605
24,81,5,2,8,151.9123069197697,230.81958271317188
33,89,5,3,23,120.54940173545768,219.2790367193185
31,49,8,15,12,332.2343025138677,402.84592244577686
35,42,6,13,16,478.5858461711121,457.94043888087884
28,51,1,10,21,433.8498959634554,362.61424121214276
23,76,1,5,8,489.90900188838225,343.00396773576915
28,28,9,11,6,401.40926147849973,396.69850812451426
15,50,8,14,22,274.94790963382866,344.3779890012355
33,28,6,15,19,478.64657583594965,446.9260221767565
27,32,1,13,22,270.6533113813247,318.3902655000382
27,77,2,3,9,240.03784653769773,233.68417284951275
18,22,3,9,20,279.2783671069735,268.99809468936957
15,54,3,8,4,425.5895817529858,342.67063575638036
31,40,2,15,16,467.07741993955534,423.168129127028
22,83,2,1,1,243.0728439838702,217.45076089110373
16,71,6,2,8,284.898982612905,251.96469328634487
22,53,7,9,1,459.3309293217532,380.53706911266676
21,54,4,17,9,118.81746581146757,270.3263424599755
16,34,1,9,11,413.54747764554054,325.4261830422687
36,25,6,1,1,281.6871032937356,252.32685482880197
36,51,7,8,14,250.6073404198685,304.2174077889654
17,71,4,5,2,278.7685167347356,255.88700024743838
32,47,6,11,1,267.4762702006319,330.94964454994977
26,83,9,6,6,402.6474472751224,351.9983578915156
15,38,4,17,8,471.17900889766224,424.190482979789
36,34,4,18,10,296.5823301786314,390.5465106188032
26,25,5,18,21,433.09351431300456,444.9430722519478
19,57,3,5,15,392.77781428489544,296.06010325661674
39,45,2,5,6,232.27231422259075,268.79371573524844
31,70,9,19,12,334.9255258106191,444.2700312014605
30,72,1,13,2,366.7262700062778,371.41856238941887
29,75,5,7,10,109.3997487561852,228.53939942886328
37,78,5,14,2,258.3822204896961,387.20453247464445
29,89,8,8,14,497.0552703389827,417.77996567626633
19,77,6,3,7,354.9025708280374,295.1569086609255
35,32,6,4,6,233.69762771671043,253.58624684509198
28,62,6,10,4,200.00961576029113,286.7189754803813
16,70,4,4,5,183.7926408403025,207.53679597083902
25,38,1,18,18,260.656563586083,346.3554643267599
33,40,3,12,2,177.30627624304384,282.10414517518865
21,43,6,15,10,154.07447282141126,295.1855597795954
20,45,5,13,5,245.62531377078355,299.52177927056056
16,64,1,12,23,342.79987705831735,318.77442248933255
20,47,5,8,20,158.55967283445133,213.84314125141532
32,48,2,9,13,117.73730954514403,242.81084619623016
16,36,1,9,16,113.85312722547663,176.36678256069888
32,87,4,17,2,206.95370097438732,353.6570166731223
29,63,6,1,23,176.05291620652065,212.79043952920296
33,80,7,6,3,315.70214411606094,342.1367594594579
16,87,9,7,8,282.2880748203598,296.60882135798215
34,44,5,9,12,229.90664573560747,302.32486535330304
39,86,8,10,5,433.4171336603843,433.00469192517915
20,21,8,4,9,301.97879719861055,272.69665428164916
15,68,9,16,19,136.61199683363967,293.06630853830234
38,89,3,12,19,218.30574162947812,337.0920569805491
29,45,3,9,20,489.3357064786366,388.1281661145311
37,46,9,3,12,490.79092830320576,375.59213929949317
24,37,7,9,22,201.8686542188477,250.18124987214992
33,73,4,17,13,166.89445151796556,326.17297457685845
31,20,1,14,11,298.27525848689777,333.1494352382423
19,80,7,5,22,292.58596726673863,265.2321333123705
18,22,6,1,12,264.0550749076068,207.1642434406822
24,87,3,1,9,311.7428909975812,257.2532061740514
38,60,5,3,6,192.8781514072803,224.97221181798372
31,56,3,9,4,145.97173661747487,234.71833003764934
24,70,8,6,11,328.184583390574,310.6952139688946
31,34,5,9,1,473.03919871295,389.39455413188495
34,27,6,4,7,155.09971064811916,227.95822761903074
38,57,2,19,7,381.925889692585,449.11626963464147
19,75,8,5,18,275.158674952154,275.71831924414886
16,66,9,5,4,217.59063589152163,239.62161125804573
20,29,3,14,7,441.2436873569703,364.4759209878429
35,68,6,10,9,282.5966778148728,337.3824201812104
16,60,6,16,12,333.32480562719604,361.0082903376439
27,49,2,6,8,277.2225147759717,260.88865183213215
25,24,8,14,6,132.49983266782115,273.6423633312942
25,50,5,18,19,337.96187476007435,391.3269843173944
30,71,8,9,19,267.53639001524846,323.34493370195923
25,42,8,7,18,134.70264242705187,220.67824088182104
33,67,3,18,10,338.32469376759,405.6213172299795
29,59,5,10,7,103.948372815691,253.6359212741151
39,25,7,2,21,183.40815530183693,229.21175030418948
37,57,5,13,15,412.42781476208495,422.40601939738536
37,60,6,6,9,115.17096994349379,243.94636555450552
